movieId,title,popularity,datasetpopularity
3062,"Longest Day, The (1962)",58519,11.0
3063,Poison Ivy (1992),19896,6.0
3064,Poison Ivy: New Seduction (1997),4549,3.0
3066,Tora! Tora! Tora! (1970),36746,7.0
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),45633,10.0
3068,"Verdict, The (1982)",45105,7.0
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",28744,21.0
3071,Stand and Deliver (1988),22033,9.0
3072,Moonstruck (1987),66228,27.0
3073,"Sandpiper, The (1965)",3710,1.0
3074,Jeremiah Johnson (1972),34487,4.0
3075,Repulsion (1965),56561,3.0
3076,Irma la Douce (1963),20857,4.0
3077,42 Up (1998),2779,2.0
3078,Liberty Heights (1999),7002,2.0
3079,Mansfield Park (1999),25475,6.0
3081,Sleepy Hollow (1999),380194,62.0
3082,"World Is Not Enough, The (1999)",208435,39.0
3083,All About My Mother (Todo sobre mi madre) (1999),101834,19.0
3086,Babes in Toyland (1934),7497,1.0
3087,Scrooged (1988),115617,24.0
3088,Harvey (1950),57778,12.0
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),172742,16.0
3090,Matewan (1987),8740,6.0
3091,Kagemusha (1980),37712,4.0
3093,McCabe & Mrs. Miller (1971),27180,4.0
3094,Maurice (1987),23004,2.0
3095,"Grapes of Wrath, The (1940)",98771,9.0
3096,My Man Godfrey (1957),1102,1.0
3097,"Shop Around the Corner, The (1940)",37865,3.0
3098,"Natural, The (1984)",51883,24.0
3099,Shampoo (1975),13857,7.0
3100,"River Runs Through It, A (1992)",64569,22.0
3101,Fatal Attraction (1987),95345,36.0
3102,Jagged Edge (1985),16492,7.0
3103,Stanley & Iris (1990),8428,2.0
3104,Midnight Run (1988),93138,22.0
3105,Awakenings (1990),155515,22.0
3106,Come See the Paradise (1990),3020,1.0
3107,Backdraft (1991),86815,23.0
3108,"Fisher King, The (1991)",89952,36.0
3109,"River, The (1984)",7450,4.0
3111,Places in the Heart (1984),13065,4.0
3112,'night Mother (1986),2516,1.0
3113,End of Days (1999),115860,15.0
3114,Toy Story 2 (1999),611840,97.0
3115,Flawless (1999),19763,5.0
3117,Ride with the Devil (1999),14443,4.0
3120,"Distinguished Gentleman, The (1992)",16775,2.0
3125,"End of the Affair, The (1999)",23775,1.0
3127,Holy Smoke (1999),15536,3.0
3129,Sweet and Lowdown (1999),36350,3.0
3130,Bonfire of the Vanities (1990),26477,5.0
3132,Daddy Long Legs (1919),1462,1.0
3134,Grand Illusion (La grande illusion) (1937),38522,7.0
3135,"Great Santini, The (1979)",6863,3.0
3138,Stealing Home (1988),4855,2.0
3141,"Two Jakes, The (1990)",15294,2.0
3142,U2: Rattle and Hum (1988),6132,4.0
3143,Hell in the Pacific (1968),8947,1.0
3145,Cradle Will Rock (1999),9485,3.0
3146,Deuce Bigalow: Male Gigolo (1999),79141,17.0
3147,"Green Mile, The (1999)",1383959,111.0
3148,"Cider House Rules, The (1999)",103920,26.0
3150,"War Zone, The (1999)",11015,2.0
3152,"Last Picture Show, The (1971)",51665,8.0
3153,"7th Voyage of Sinbad, The (1958)",14472,5.0
3155,Anna and the King (1999),38648,9.0
3156,Bicentennial Man (1999),123464,15.0
3157,Stuart Little (1999),146711,19.0
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",6435,3.0
3159,Fantasia 2000 (1999),40942,15.0
3160,Magnolia (1999),325520,52.0
3161,Onegin (1999),8239,2.0
3162,Simpatico (1999),3699,1.0
3163,Topsy-Turvy (1999),13356,4.0
3165,Boiling Point (1993),6478,2.0
3167,Carnal Knowledge (1971),14645,4.0
3168,Easy Rider (1969),115823,29.0
3169,The Falcon and the Snowman (1985),12444,5.0
3171,Room at the Top (1959),7164,1.0
3173,Any Given Sunday (1999),124940,18.0
3174,Man on the Moon (1999),136283,39.0
3175,Galaxy Quest (1999),173862,75.0
3176,"Talented Mr. Ripley, The (1999)",230656,49.0
3177,Next Friday (2000),43517,6.0
3178,"Hurricane, The (1999)",101494,16.0
3179,Angela's Ashes (1999),22947,3.0
3181,Titus (1999),21311,6.0
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",5739,5.0
3183,"Third Miracle, The (1999)",3515,1.0
3185,Snow Falling on Cedars (1999),14498,3.0
3186,"Girl, Interrupted (1999)",207081,28.0
3189,My Dog Skip (1999),21205,11.0
3190,Supernova (2000),19078,4.0
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",2034,1.0
3194,"Way We Were, The (1973)",27011,4.0
3196,Stalag 17 (1953),58089,9.0
3197,"Presidio, The (1988)",19813,7.0
3198,Papillon (1973),137065,14.0
3200,"Last Detail, The (1973)",27347,8.0
3201,Five Easy Pieces (1970),39990,8.0
3203,Dead Calm (1989),43208,12.0
3204,"Boys from Brazil, The (1978)",30120,8.0
3206,Against All Odds (1984),13364,3.0
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),50768,8.0
3210,Fast Times at Ridgemont High (1982),114130,42.0
3211,"Cry in the Dark, A (1988)",11074,2.0
3213,Batman: Mask of the Phantasm (1993),55770,13.0
3214,American Flyers (1985),6534,2.0
3217,"Star Is Born, A (1937)",10647,3.0
3219,Pacific Heights (1990),22301,13.0
3221,"Draughtsman's Contract, The (1982)",10882,5.0
3223,"Zed & Two Noughts, A (1985)",7393,2.0
3224,Woman in the Dunes (Suna no onna) (1964),22111,4.0
3225,Down to You (2000),15635,4.0
3230,"Odessa File, The (1974)",11933,4.0
3235,Where the Buffalo Roam (1980),12549,3.0
3238,Eye of the Beholder (1999),15864,6.0
3240,"Big Tease, The (1999)",2670,2.0
3241,"Cup, The (Phörpa) (1999)",3380,2.0
3243,Encino Man (1992),44701,15.0
3244,"Goodbye Girl, The (1977)",15865,12.0
3246,Malcolm X (1992),100690,15.0
3247,Sister Act (1992),106845,36.0
3248,Sister Act 2: Back in the Habit (1993),57762,14.0
3249,"Hand That Rocks the Cradle, The (1992)",48227,9.0
3250,Alive (1993),61126,9.0
3251,Agnes of God (1985),7943,5.0
3252,Scent of a Woman (1992),323041,27.0
3253,Wayne's World (1992),168366,61.0
3254,Wayne's World 2 (1993),87285,27.0
3255,"League of Their Own, A (1992)",119104,45.0
3256,Patriot Games (1992),119067,31.0
3257,"Bodyguard, The (1992)",145608,32.0
3258,Death Becomes Her (1992),129034,15.0
3259,Far and Away (1992),67464,11.0
3260,Howards End (1992),35290,12.0
3261,Singles (1992),32285,11.0
3262,Twin Peaks: Fire Walk with Me (1992),103505,11.0
3263,White Men Can't Jump (1992),96767,22.0
3264,Buffy the Vampire Slayer (1992),48799,26.0
3265,Hard-Boiled (Lat sau san taam) (1992),53431,9.0
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),43272,6.0
3267,"Mariachi, El (1992)",70602,18.0
3268,Stop! Or My Mom Will Shoot (1992),44351,11.0
3269,Forever Young (1992),49540,27.0
3270,"Cutting Edge, The (1992)",21965,12.0
3271,Of Mice and Men (1992),46527,17.0
3272,Bad Lieutenant (1992),47042,8.0
3273,Scream 3 (2000),162026,29.0
3274,Single White Female (1992),41312,12.0
3275,"Boondock Saints, The (2000)",247931,43.0
3276,Gun Shy (2000),7796,1.0
3280,"Baby, The (1973)",4301,1.0
3281,"Brandon Teena Story, The (1998)",1321,1.0
3283,Minnie and Moskowitz (1971),5203,2.0
3284,They Might Be Giants (1971),3284,1.0
3285,"Beach, The (2000)",251174,32.0
3286,Snow Day (2000),13569,5.0
3287,"Tigger Movie, The (2000)",20138,3.0
3289,Not One Less (Yi ge dou bu neng shao) (1999),9263,1.0
3294,Eaten Alive (1977),8534,1.0
3295,Raining Stones (1993),4851,1.0
3296,To Sir with Love (1967),20015,7.0
3298,Boiler Room (2000),55976,21.0
3299,Hanging Up (2000),13081,3.0
3300,Pitch Black (2000),251103,39.0
3301,"Whole Nine Yards, The (2000)",127903,42.0
3302,Beautiful People (1999),2563,2.0
3303,Black Tar Heroin: The Dark End of the Street (2000),1068,1.0
3306,"Circus, The (1928)",35636,4.0
3307,City Lights (1931),193606,13.0
3308,"Flamingo Kid, The (1984)",6003,7.0
3310,"Kid, The (1921)",133132,5.0
3313,Class Reunion (1982),2379,2.0
3315,Happy Go Lovely (1951),863,1.0
3316,Reindeer Games (2000),42020,13.0
3317,Wonder Boys (2000),66225,22.0
3323,Chain of Fools (2000),4290,1.0
3324,Drowning Mona (2000),15396,3.0
3325,"Next Best Thing, The (2000)",11628,3.0
3326,What Planet Are You From? (2000),9787,3.0
3327,Beyond the Mat (1999),9408,5.0
3328,Ghost Dog: The Way of the Samurai (1999),95829,19.0
3329,The Year My Voice Broke (1987),2250,1.0
3330,Splendor in the Grass (1961),22393,2.0
3331,My Tutor (1983),3955,1.0
3334,Key Largo (1948),43505,10.0
3338,For All Mankind (1989),6407,0.0
3341,Born Yesterday (1950),12168,7.0
3342,Birdy (1984),24575,5.0
3344,Blood Feast (1963),7244,1.0
3345,"Charlie, the Lonesome Cougar (1967)",926,1.0
3347,Never Cry Wolf (1983),8682,9.0
3350,"Raisin in the Sun, A (1961)",9353,3.0
3353,"Closer You Get, The (2000)",1526,1.0
3354,Mission to Mars (2000),75973,21.0
3355,"Ninth Gate, The (1999)",195253,15.0
3357,East-West (Est-ouest) (1999),5101,1.0
3358,Defending Your Life (1991),20744,10.0
3359,Breaking Away (1979),25152,11.0
3360,Hoosiers (a.k.a. Best Shot) (1986),50339,22.0
3361,Bull Durham (1988),58411,35.0
3362,Dog Day Afternoon (1975),270375,38.0
3363,American Graffiti (1973),97000,43.0
3364,"Asphalt Jungle, The (1950)",29439,3.0
3365,"Searchers, The (1956)",95060,7.0
3368,"Big Country, The (1958)",20581,2.0
3370,Betrayed (1988),6892,2.0
3372,"Bridge at Remagen, The (1969)",10390,2.0
3374,Daughters of the Dust (1991),3173,1.0
3378,"Ogre, The (Unhold, Der) (1996)",2664,1.0
3379,On the Beach (1959),14246,1.0
3384,"Taking of Pelham One Two Three, The (1974)",34503,4.0
3385,Volunteers (1985),10355,8.0
3386,JFK (1991),167893,31.0
3387,Who's Harry Crumb? (1989),17518,7.0
3388,Harry and the Hendersons (1987),37880,11.0
3389,Let's Get Harry (1986),1505,1.0
3390,Shanghai Surprise (1986),5709,1.0
3391,Who's That Girl? (1987),10931,2.0
3392,She-Devil (1989),18732,6.0
3393,Date with an Angel (1987),3011,3.0
3394,Blind Date (1987),23914,7.0
3395,Nadine (1987),4437,3.0
3396,"Muppet Movie, The (1979)",38596,33.0
3397,"Great Muppet Caper, The (1981)",16502,11.0
3398,"Muppets Take Manhattan, The (1984)",22509,15.0
3400,We're Back! A Dinosaur's Story (1993),15881,1.0
3401,Baby... Secret of the Lost Legend (1985),3462,5.0
3402,Turtle Diary (1985),819,2.0
3403,Raise the Titanic (1980),5321,1.0
3404,Titanic (1953),7547,6.0
3405,"Night to Remember, A (1958)",16889,1.0
3406,Captain Horatio Hornblower R.N. (1951),7390,3.0
3408,Erin Brockovich (2000),215760,70.0
3409,Final Destination (2000),275386,35.0
3410,Soft Fruit (1999),567,1.0
3412,"Bear, The (Ours, L') (1988)",18900,6.0
3414,Love Is a Many-Splendored Thing (1955),5302,1.0
3415,"Mirror, The (Zerkalo) (1975)",51169,3.0
3417,"Crimson Pirate, The (1952)",6898,1.0
3418,Thelma & Louise (1991),168816,41.0
3420,...And Justice for All (1979),38479,3.0
3421,Animal House (1978),127978,62.0
3422,She's Gotta Have It (1986),16046,6.0
3423,School Daze (1988),7915,3.0
3424,Do the Right Thing (1989),110582,27.0
3425,Mo' Better Blues (1990),13435,5.0
3426,Jungle Fever (1991),19433,7.0
3428,"Champ, The (1979)",9153,1.0
3429,Creature Comforts (1989),6833,12.0
3430,Death Wish (1974),42946,4.0
3431,Death Wish 2 (1982),17701,3.0
3432,Death Wish 3 (1985),16983,2.0
3433,Death Wish 4: The Crackdown (1987),10870,1.0
3434,Death Wish 5: The Face of Death (1994),8613,1.0
3435,Double Indemnity (1944),165445,17.0
3436,Dying Young (1991),17066,4.0
3438,Teenage Mutant Ninja Turtles (1990),103476,25.0
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),60361,13.0
3440,Teenage Mutant Ninja Turtles III (1993),36031,14.0
3441,Red Dawn (1984),62137,14.0
3442,Band of the Hand (1986),3194,1.0
3444,Bloodsport (1988),92437,9.0
3445,Eyes of Laura Mars (1978),11828,4.0
3446,Funny Bones (1995),3870,2.0
3447,"Good Earth, The (1937)",5337,2.0
3448,"Good Morning, Vietnam (1987)",151528,43.0
3449,"Good Mother, The (1988)",1771,1.0
3450,Grumpy Old Men (1993),53210,29.0
3451,Guess Who's Coming to Dinner (1967),48237,11.0
3452,Romeo Must Die (2000),73126,18.0
3453,Here on Earth (2000),8851,2.0
3454,Whatever It Takes (2000),11770,2.0
3455,Buddy Boy (1999),1129,1.0
3456,"Color of Paradise, The (Rang-e khoda) (1999)",18049,0.0
3459,Gothic (1986),8685,1.0
3461,Lord of the Flies (1963),20194,13.0
3462,Modern Times (1936),255996,25.0
3466,Heart and Souls (1993),18712,8.0
3467,Hud (1963),23618,4.0
3468,"Hustler, The (1961)",85987,18.0
3469,Inherit the Wind (1960),32364,6.0
3470,Dersu Uzala (1975),32951,5.0
3471,Close Encounters of the Third Kind (1977),213968,60.0
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),1173,2.0
3474,Retroactive (1997),6630,1.0
3475,"Place in the Sun, A (1951)",24408,2.0
3476,Jacob's Ladder (1990),116522,26.0
3477,Empire Records (1995),60616,13.0
3478,"Bamba, La (1987)",35957,7.0
3479,Ladyhawke (1985),50204,18.0
3480,Lucas (1986),17340,3.0
3481,High Fidelity (2000),188092,75.0
3483,"Road to El Dorado, The (2000)",105899,13.0
3484,"Skulls, The (2000)",33462,10.0
3489,Hook (1991),269985,53.0
3492,"Son of the Sheik, The (1926)",2099,1.0
3494,True Grit (1969),50702,6.0
3496,Madame Sousatzka (1988),1589,1.0
3497,Max Dugan Returns (1983),3924,4.0
3498,Midnight Express (1978),87257,8.0
3499,Misery (1990),231174,44.0
3500,Mr. Saturday Night (1992),6277,4.0
3501,Murphy's Romance (1985),6909,5.0
3502,My Life (1993),12059,3.0
3503,Solaris (Solyaris) (1972),96888,11.0
3504,Network (1976),168014,22.0
3505,No Way Out (1987),44974,9.0
3506,North Dallas Forty (1979),5898,5.0
3507,"Odd Couple, The (1968)",37022,15.0
3508,"Outlaw Josey Wales, The (1976)",78792,18.0
3510,Frequency (2000),114573,36.0
3511,Ready to Rumble (2000),15146,6.0
3512,Return to Me (2000),22410,8.0
3513,Rules of Engagement (2000),49957,7.0
3514,Joe Gould's Secret (2000),1635,1.0
3515,Me Myself I (2000),2663,9.0
3516,"Bell, Book and Candle (1958)",12814,4.0
3519,Force 10 from Navarone (1978),19446,6.0
3521,Mystery Train (1989),30454,7.0
3524,Arthur (1981),30816,10.0
3525,Bachelor Party (1984),42215,5.0
3526,Parenthood (1989),53970,15.0
3527,Predator (1987),447234,61.0
3528,"Prince of Tides, The (1991)",19343,5.0
3529,"Postman Always Rings Twice, The (1981)",25457,5.0
3531,All the Vermeers in New York (1990),1059,1.0
3534,28 Days (2000),53573,25.0
3535,American Psycho (2000),695920,59.0
3536,Keeping the Faith (2000),53001,21.0
3537,Where the Money Is (2000),6354,3.0
3538,East is East (1999),19930,5.0
3539,"Filth and the Fury, The (2000)",6169,2.0
3543,Diner (1982),22528,14.0
3544,Shakes the Clown (1992),5580,3.0
3545,Cabaret (1972),58508,5.0
3546,What Ever Happened to Baby Jane? (1962),60723,2.0
3548,Auntie Mame (1958),12416,5.0
3549,Guys and Dolls (1955),18967,8.0
3550,The Hunger (1983),28679,6.0
3551,Marathon Man (1976),69212,13.0
3552,Caddyshack (1980),125698,52.0
3553,Gossip (2000),17422,5.0
3554,Love and Basketball (2000),23638,3.0
3555,U-571 (2000),86551,33.0
3556,"Virgin Suicides, The (1999)",166394,26.0
3557,Jennifer 8 (1992),18269,5.0
3559,Limelight (1952),21833,3.0
3563,"Crow: Salvation, The (2000)",12119,3.0
3564,"Flintstones in Viva Rock Vegas, The (2000)",25149,12.0
3565,Where the Heart Is (2000),36082,7.0
3566,"Big Kahuna, The (2000)",14960,8.0
3567,Bossa Nova (2000),1858,1.0
3568,Smiling Fish and Goat on Fire (1999),2734,1.0
3569,"Idiots, The (Idioterne) (1998)",33596,2.0
3571,Time Code (2000),7061,2.0
3572,Carnosaur (1993),4311,4.0
3573,Carnosaur 2 (1995),2221,2.0
3574,Carnosaur 3: Primal Species (1996),2046,1.0
3576,"Hidden, The (1987)",22210,4.0
3577,Two Moon Junction (1988),6211,2.0
3578,Gladiator (2000),1591619,170.0
3580,Up at the Villa (2000),2825,2.0
3581,Human Traffic (1999),26758,2.0
3584,Breathless (1983),10260,4.0
3586,The Idolmaker (1980),1483,1.0
3587,Inferno (1980),23591,2.0
3590,"Lords of Flatbush, The (1974)",4680,1.0
3591,Mr. Mom (1983),27242,15.0
3592,"Time Masters (Maîtres du temps, Les) (1982)",6007,1.0
3593,Battlefield Earth (2000),82614,19.0
3594,Center Stage (2000),22642,6.0
3596,Screwed (2000),9451,1.0
3597,Whipped (2000),4320,2.0
3598,Hamlet (2000),9925,3.0
3599,Anchors Aweigh (1945),9307,5.0
3604,Gypsy (1962),6868,1.0
3606,On the Town (1949),18570,4.0
3608,Pee-wee's Big Adventure (1985),58539,25.0
3609,Regret to Inform (1998),348,1.0
3614,Honeymoon in Vegas (1992),18966,8.0
3615,Dinosaur (2000),66144,14.0
3616,Loser (2000),30172,10.0
3617,Road Trip (2000),176362,41.0
3618,Small Time Crooks (2000),40272,12.0
3619,"Hollywood Knights, The (1980)",5058,1.0
3622,"Twelve Chairs, The (1970)",7014,1.0
3623,Mission: Impossible II (2000),372724,77.0
3624,Shanghai Noon (2000),134049,43.0
3625,Better Living Through Circuitry (1999),451,1.0
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),4146,3.0
3627,Carnival of Souls (1962),27323,4.0
3628,Flying Tigers (1942),4199,2.0
3629,"Gold Rush, The (1925)",117176,7.0
3632,Monsieur Verdoux (1947),18896,5.0
3633,On Her Majesty's Secret Service (1969),98082,17.0
3634,Seven Days in May (1964),17039,1.0
3635,"Spy Who Loved Me, The (1977)",114938,18.0
3637,Vagabond (Sans toit ni loi) (1985),13270,1.0
3638,Moonraker (1979),107531,26.0
3639,"Man with the Golden Gun, The (1974)",111808,18.0
3640,"King in New York, A (1957)",8746,1.0
3641,"Woman of Paris, A (1923)",6048,2.0
3643,"Fighting Seabees, The (1944)",3883,2.0
3646,Big Momma's House (2000),89878,17.0
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",4862,1.0
3649,American Gigolo (1980),28926,8.0
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",19064,1.0
3653,"Endless Summer, The (1966)",6136,3.0
3654,"Guns of Navarone, The (1961)",54532,13.0
3655,Blow-Out (La grande bouffe) (1973),14423,2.0
3658,Quatermass and the Pit (1967),11303,1.0
3660,Puppet Master (1989),12522,2.0
3661,Puppet Master II (1991),6010,1.0
3662,Puppet Master III: Toulon's Revenge (1991),5343,2.0
3663,Puppet Master 4 (1993),3713,1.0
3664,Puppet Master 5: The Final Chapter (1994),3066,1.0
3667,Rent-A-Cop (1988),2002,1.0
3668,Romeo and Juliet (1968),34316,15.0
3669,Stay Tuned (1992),13954,1.0
3671,Blazing Saddles (1974),149299,62.0
3672,Benji (1974),5130,5.0
3673,Benji the Hunted (1987),3319,2.0
3674,For the Love of Benji (1977),1215,1.0
3675,White Christmas (1954),50751,8.0
3676,Eraserhead (1977),125283,10.0
3677,Baraka (1992),40636,4.0
3678,"Man with the Golden Arm, The (1955)",12067,1.0
3679,"Decline of Western Civilization, The (1981)",4736,2.0
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",4243,1.0
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),270660,33.0
3682,Magnum Force (1973),65831,5.0
3683,Blood Simple (1984),103186,19.0
3684,"Fabulous Baker Boys, The (1989)",25525,7.0
3685,Prizzi's Honor (1985),25969,9.0
3686,Flatliners (1990),92285,15.0
3687,Light Years (Gandahar) (1988),5224,1.0
3688,Porky's (1982),45227,11.0
3689,Porky's II: The Next Day (1983),12653,4.0
3690,Porky's Revenge (1985),9118,5.0
3691,Private School (1983),7140,1.0
3692,Class of Nuke 'Em High (1986),9338,1.0
3693,"Toxic Avenger, The (1985)",31562,8.0
3694,"Toxic Avenger, Part II, The (1989)",7238,2.0
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",5162,2.0
3696,Night of the Creeps (1986),25717,3.0
3697,Predator 2 (1990),179748,21.0
3698,"Running Man, The (1987)",164201,34.0
3699,Starman (1984),50870,13.0
3700,"Brother from Another Planet, The (1984)",6469,1.0
3701,Alien Nation (1988),16472,13.0
3702,Mad Max (1979),218919,38.0
3703,"Road Warrior, The (Mad Max 2) (1981)",191016,40.0
3704,Mad Max Beyond Thunderdome (1985),145621,24.0
3705,Bird on a Wire (1990),46940,8.0
3706,Angel Heart (1987),94525,8.0
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),43351,10.0
3708,Firestarter (1984),36432,10.0
3709,Sleepwalkers (1992),24213,1.0
3710,Action Jackson (1988),12085,3.0
3711,Sarafina! (1992),2237,1.0
3712,Soapdish (1991),17396,3.0
3713,"Long Walk Home, The (1990)",4719,1.0
3714,Clara's Heart (1988),2531,1.0
3715,Burglar (1987),4688,2.0
3716,Fatal Beauty (1987),3977,1.0
3717,Gone in 60 Seconds (2000),291506,61.0
3719,Love's Labour's Lost (2000),4858,2.0
3720,Sunshine (1999),15697,1.0
3723,Hamlet (1990),23417,5.0
3724,Coming Home (1978),14590,5.0
3725,American Pop (1981),5420,2.0
3726,Assault on Precinct 13 (1976),54621,5.0
3727,Near Dark (1987),43995,8.0
3728,One False Move (1992),13534,4.0
3729,Shaft (1971),20741,3.0
3730,"Conversation, The (1974)",119379,17.0
3731,Cutter's Way (1981),7505,1.0
3732,"Fury, The (1978)",17064,4.0
3733,"Paper Chase, The (1973)",8572,3.0
3735,Serpico (1973),132688,17.0
3736,"Ace in the Hole (Big Carnival, The) (1951)",38633,1.0
3737,Lonely Are the Brave (1962),9669,1.0
3738,"Sugarland Express, The (1974)",18816,2.0
