movieId,title,popularity
4743,Tortilla Soup (2001),5247
4744,Jeepers Creepers (2001),140410
4745,O (2001),21831
4748,3 Ninjas (1992),22967
4749,3 Ninjas Kick Back (1994),9779
4750,3 Ninjas Knuckle Up (1995),6226
4754,"Wicker Man, The (1973)",90488
4756,"Musketeer, The (2001)",14981
4757,Rock Star (2001),44966
4759,Two Can Play That Game (2001),7278
4765,L.I.E. (2001),10387
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",4243
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),1922
4770,"Glass House, The (2001)",39490
4771,Hardball (2001),33118
4772,Dinner Rush (2000),5920
4773,Haiku Tunnel (2001),1336
4774,Big Trouble (2002),21490
4775,Glitter (2001),23985
4776,Training Day (2001),465253
4777,"American Astronaut, The (2001)",3214
4780,Liam (2000),2664
4782,Sidewalks of New York (2001),6885
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",2164
4784,"French Lieutenant's Woman, The (1981)",14652
4785,"Great Silence, The (Grande silenzio, Il) (1969)",17786
4786,"Legend of Hell House, The (1973)",13891
4787,Little Man Tate (1991),15786
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),14068
4789,Phantom of the Paradise (1974),21964
4792,13 Ghosts (1960),6980
4794,Opera (1987),19133
4795,Father Goose (1964),12129
4796,"Grass Is Greener, The (1960)",5664
4798,Indiscreet (1958),9996
4799,"It's a Mad, Mad, Mad, Mad World (1963)",45282
4800,King Solomon's Mines (1937),1405
4801,"Little Foxes, The (1941)",12853
4802,Operation Petticoat (1959),15634
4803,Play Misty for Me (1971),31213
4804,Pocketful of Miracles (1961),7856
4808,"Vanishing, The (1993)",27691
4809,Silkwood (1983),21860
4810,I Never Promised You a Rose Garden (1977),1518
4811,Quadrophenia (1979),20453
4812,SpaceCamp (1986),15703
4813,When Worlds Collide (1951),8869
4814,Don't Say a Word (2001),56605
4815,Hearts in Atlantis (2001),40784
4816,Zoolander (2001),288013
4818,Extreme Days (2001),1345
4821,Joy Ride (2001),74994
4822,Max Keeble's Big Move (2001),8609
4823,Serendipity (2001),120092
4825,"Swamp, The (Ciénaga, La) (2001)",7668
4826,"Big Red One, The (1980)",21179
4827,"Boogeyman, The (1980)",5007
4828,"Party, The (Boum, La) (1980)",10307
4830,Brubaker (1980),19218
4831,Can't Stop the Music (1980),4459
4833,"Changeling, The (1980)",39256
4835,Coal Miner's Daughter (1980),20144
4836,"Competition, The (1980)",2813
4840,"Last Metro, The (Dernier métro, Le) (1980)",15531
4844,Bandits (2001),70443
4845,Corky Romano (2001),13648
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),17096
4847,Fat Girl (À ma soeur!) (2001),12653
4848,Mulholland Drive (2001),378360
4849,My First Mister (2001),5847
4850,Spriggan (Supurigan) (1998),4167
4852,Bones (2001),8114
4855,Dirty Harry (1971),166369
4857,Fiddler on the Roof (1971),46963
4860,Making the Grade (1984),1601
4862,Not Without My Daughter (1991),14357
4863,Female Trouble (1975),10280
4864,Titanica (1992),403
4865,From Hell (2001),162925
4866,"Last Castle, The (2001)",84499
4867,Riding in Cars with Boys (2001),30321
4871,Focus (2001),3108
4873,Waking Life (2001),66481
4874,K-PAX (2001),191631
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),92784
4877,Better Than Sex (2000),2258
4878,Donnie Darko (2001),839437
4879,High Heels and Low Lifes (2001),3672
4880,Life as a House (2001),45338
4881,"Man Who Wasn't There, The (2001)",114021
4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",1276
4885,Domestic Disturbance (2001),28522
4886,"Monsters, Inc. (2001)",963882
4887,"One, The (2001)",95350
4888,Tape (2001),20969
4889,Heist (2001),38764
4890,Shallow Hal (2001),142583
4893,When a Stranger Calls (1979),14088
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),842775
4898,Novocaine (2001),11620
4899,Black Knight (2001),42840
4900,Out Cold (2001),18318
4901,Spy Game (2001),165457
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",70302
4903,In the Bedroom (2001),42074
4909,"Incredible Shrinking Woman, The (1981)",5078
4911,Jabberwocky (1977),15768
4912,Funny Girl (1968),24664
4914,Breathless (À bout de souffle) (1960),86889
4915,"Beastmaster, The (1982)",24801
4916,Midway (1976),21259
4917,MacArthur (1977),5072
4919,Subway (1985),16123
4920,"Now, Voyager (1942)",18632
4921,Little Women (1933),7820
4925,"Cheap Detective, The (1978)",5626
4926,Everybody's Famous! (Iedereen beroemd!) (2000),3319
4927,"Last Wave, The (1977)",10841
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),24386
4929,"Toy, The (1982)",14404
4932,Dressed to Kill (1980),47154
4936,Fame (1980),24343
4939,"Final Countdown, The (1980)",26492
4941,Flash Gordon (1980),60586
4942,"Angry Red Planet, The (1959)",3668
4945,"Enforcer, The (1976)",48584
4946,"Eye for an Eye, An (1981)",4417
4947,"Gauntlet, The (1977)",24777
4951,Lord of the Flies (1990),33089
4952,Morons From Outer Space (1985),2110
4953,"People That Time Forgot, The (1977)",3410
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),24846
4956,"Stunt Man, The (1980)",10304
4957,Sudden Impact (1983),48023
4958,Behind Enemy Lines (2001),111672
4959,"Affair of the Necklace, The (2001)",5550
4961,Pornstar: The Legend of Ron Jeremy (2001),2693
4962,Texas Rangers (2001),6269
4963,Ocean's Eleven (2001),609277
4964,Baran (2001),8878
4965,"Business of Strangers, The (2001)",3825
4966,"Incredible Shrinking Man, The (1957)",19553
4967,No Man's Land (2001),48515
4969,And Then There Were None (1945),16345
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",16118
4971,Moscow on the Hudson (1984),12899
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",786361
4974,Not Another Teen Movie (2001),113956
4975,Vanilla Sky (2001),282717
4976,Iris (2001),19006
4977,Kandahar (Safar e Ghandehar) (2001),7037
4978,Lantana (2001),20141
4979,"Royal Tenenbaums, The (2001)",310043
4980,Bill & Ted's Bogus Journey (1991),80347
4981,Clockwise (1986),13490
4985,Sheena (1984),5482
4987,Spacehunter: Adventures in the Forbidden Zone (1983),6484
4988,White Water Summer (1987),5837
4989,How High (2001),61238
4990,Jimmy Neutron: Boy Genius (2001),37506
4991,Joe Somebody (2001),11031
4992,Kate & Leopold (2001),88385
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",1974036
4994,"Majestic, The (2001)",57080
4995,"Beautiful Mind, A (2001)",975218
4998,"Defiant Ones, The (1958)",17285
5004,"Party, The (1968)",43255
5007,Topkapi (1964),10493
5008,Witness for the Prosecution (1957),135109
5009,Ali (2001),104592
5010,Black Hawk Down (2001),418646
5011,Charlotte Gray (2001),13089
5012,Yentl (1983),15337
5013,Gosford Park (2001),92818
5014,I Am Sam (2001),154327
5015,Monster's Ball (2001),93266
5016,"Shipping News, The (2001)",33772
5021,Murder by Death (1976),40935
5023,"Waterdance, The (1992)",4168
5025,Orange County (2002),51677
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",70515
5027,Another 48 Hrs. (1990),43991
5028,What Time Is It There? (Ni neibian jidian) (2001),5273
5033,"Russia House, The (1990)",17294
5034,"Truly, Madly, Deeply (1991)",9894
5039,Dragonslayer (1981),19615
5040,Conan the Destroyer (1984),84421
5041,Fire and Ice (1983),12268
5046,Impostor (2002),24439
5047,Kung Pow: Enter the Fist (2002),48135
5048,Snow Dogs (2002),28332
5049,48 Hrs. (1982),84029
5051,Italian for Beginners (Italiensk for begyndere) (2000),13749
5053,Blankman (1994),10326
5054,Brainstorm (1983),12907
5055,Dragon: The Bruce Lee Story (1993),32561
5059,Little Dieter Needs to Fly (1997),6731
5060,M*A*S*H (a.k.a. MASH) (1970),76160
5062,Seconds (1966),21750
5063,One-Eyed Jacks (1961),12986
5064,The Count of Monte Cristo (2002),146738
5065,"Mothman Prophecies, The (2002)",84056
5066,"Walk to Remember, A (2002)",219404
5068,Beijing Bicycle (Shiqi sui de dan che) (2001),4727
5069,Escaflowne: The Movie (Escaflowne) (2000),3777
5071,Maelström (2000),7039
5072,Metropolis (2001),22394
5073,"Son's Room, The (Stanza del figlio, La) (2001)",21269
5074,Storytelling (2001),18218
5075,Waydowntown (2000),1896
5076,"Adventures of Huck Finn, The (1993)",9136
5077,Cousins (1989),5080
5080,Slackers (2002),15144
5081,Birthday Girl (2001),26208
5083,Rare Birds (2001),1745
5088,"Going Places (Valseuses, Les) (1974)",9830
5092,Big Fat Liar (2002),39011
5093,Collateral Damage (2002),77500
5094,Rollerball (2002),29267
5095,"Scotland, Pa. (2001)",4734
5096,Baby's Day Out (1994),54996
5099,Heidi (1937),4874
5102,Rookie of the Year (1993),30465
5103,"Sandlot, The (1993)",100644
5105,Don't Look Now (1973),61311
5106,Crossroads (2002),41834
5107,Hart's War (2002),54896
5108,John Q (2002),142237
5109,Return to Never Land (2002),21824
5110,Super Troopers (2001),111372
5111,"Good Son, The (1993)",45163
5112,Last Orders (2001),6659
5113,After the Fox (Caccia alla volpe) (1966),4695
5114,"Bad and the Beautiful, The (1952)",16222
5116,Designing Woman (1957),5377
5120,Sleuth (1972),49710
5121,Stroszek (1977),15128
5127,Dragonfly (2002),39727
5128,Queen of the Damned (2002),59356
5131,How to Kill Your Neighbor's Dog (2000),3628
5134,Mean Machine (2001),41403
5135,Monsoon Wedding (2001),26527
5136,Wendigo (2001),4634
5137,Scratch (2001),2871
5139,"Bad News Bears, The (1976)",24632
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),35132
5147,Wild Strawberries (Smultronstället) (1957),113408
5151,40 Days and 40 Nights (2002),75394
5152,We Were Soldiers (2002),149691
5155,"Big Bird Cage, The (1972)",2954
5156,"Big Doll House, The (1971)",3031
5159,Ferngully: The Last Rainforest (1992),33317
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),30326
5168,Royal Wedding (1951),5998
5170,All About the Benjamins (2002),15477
5171,"Time Machine, The (2002)",129309
5177,"Magnificent Ambersons, The (1942)",26367
5178,Fun (1994),1320
5181,Hangar 18 (1980),2906
5187,Hopscotch (1980),8793
5189,Humanoids from the Deep (1980),10298
5197,Little Darlings (1980),6354
5198,"Long Good Friday, The (1980)",24849
5202,Mon oncle d'Amérique (1980),6716
5205,Motel Hell (1980),13381
5209,Ffolkes (1979),5712
5212,"Octagon, The (1980)",6082
5213,"Oh, God! Book II (1980)",2479
5214,"Oh, God! (1977)",10457
5218,Ice Age (2002),510934
5219,Resident Evil (2002),284752
5220,Showtime (2002),64854
5221,Harrison's Flowers (2000),6730
5222,Kissing Jessica Stein (2001),17362
5224,Promises (2001),2714
5225,And Your Mother Too (Y tu mamá también) (2001),127960
5226,All the Right Moves (1983),20163
5231,Road to Morocco (1942),5797
5237,Taps (1981),19820
5238,Return of the Secaucus 7 (1980),2198
5239,Rude Boy (1980),1549
5240,Running Scared (1980),447
5241,Seems Like Old Times (1980),10677
5244,Shogun Assassin (1980),11082
5246,Smokey and the Bandit II (1980),17302
5247,Smokey and the Bandit (1977),55892
5248,Smokey and the Bandit III (1983),9523
5250,Stir Crazy (1980),30019
5254,Blade II (2002),231545
5255,Sorority Boys (2002),16155
5256,Stolen Summer (2002),2880
5258,George Washington (2000),8613
5264,Clockstoppers (2002),15010
5265,Death to Smoochy (2002),42224
5266,Panic Room (2002),293563
5267,"Rookie, The (2002)",36753
5268,No Such Thing (2001),4417
5269,"Piano Teacher, The (La pianiste) (2001)",70297
5272,Time Out (L'emploi du temps) (2001),4948
5275,Boxcar Bertha (1972),10705
5278,Fraternity Vacation (1985),2748
5279,Impromptu (1991),5448
5282,High Crimes (2002),47535
5283,National Lampoon's Van Wilder (2002),114352
5284,Crush (2001),3935
5285,Lucky Break (2001),2269
5288,"Atomic Cafe, The (1982)",4480
5291,Rashomon (Rashômon) (1950),177933
5292,Slap Shot (1977),40703
5293,Changing Lanes (2002),73977
5294,Frailty (2001),89668
5296,"Sweetest Thing, The (2002)",61849
5297,"Cat's Meow, The (2002)",8876
5298,Human Nature (2001),18827
5299,My Big Fat Greek Wedding (2002),143067
5300,3:10 to Yuma (1957),21320
5303,Joe Versus the Volcano (1990),39445
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",28485
5307,Taking Care of Business (1990),9190
5308,Three Men and a Baby (1987),57187
5309,Three Men and a Little Lady (1990),26315
5311,"Watcher in the Woods, The (1980)",6913
5312,Murder by Numbers (2002),61682
5313,The Scorpion King (2002),144371
5316,Enigma (2001),21789
5319,Nine Queens (Nueve reinas) (2000),56275
5321,"Triumph of Love, The (2001)",1622
5322,World Traveler (2001),1252
5323,Jason X (2002),60802
5324,Life or Something Like It (2002),27819
5325,Dogtown and Z-Boyz (2001),13284
5328,Rain (2001),1624
5329,"Salton Sea, The (2002)",31838
5333,Bob le Flambeur (1955),13182
5334,Cadillac Man (1990),15393
5337,Delirious (1991),9377
5338,Full Moon in Blue Water (1988),828
5339,Husbands and Wives (1992),30873
5341,Lenny (1974),17339
5345,Triumph of the Spirit (1989),2712
5346,Wild Orchid (1990),12800
5347,Deuces Wild (2002),7778
5348,Hollywood Ending (2002),27941
5349,Spider-Man (2002),865808
5353,Butterflies Are Free (1972),5784
5356,"Giant Spider Invasion, The (1975)",4529
5357,Iron Will (1994),9277
5358,Mountains of the Moon (1990),4190
5361,White Fang (1991),22152
5363,"New Guy, The (2002)",37367
5364,Unfaithful (2002),96769
5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",2856
5372,Calamity Jane (1953),10679
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",19349
5375,"Harvey Girls, The (1946)",4761
5377,About a Boy (2002),190497
5378,Star Wars: Episode II - Attack of the Clones (2002),748821
5379,"Believer, The (2001)",40626
5380,"Importance of Being Earnest, The (2002)",24526
5382,Every Which Way But Loose (1978),29560
5384,I Want to Live! (1958),7237
5385,"Last Waltz, The (1978)",19705
5387,Enough (2002),47017
5388,Insomnia (2002),314244
5389,Spirit: Stallion of the Cimarron (2002),83768
5390,CQ (2001),5054
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),11440
5397,Monkey Business (1952),15403
5398,Requiem for a Heavyweight (1962),4765
5400,"Sum of All Fears, The (2002)",123316
5401,Undercover Brother (2002),36038
5404,84 Charing Cross Road (1987),11026
5409,Rapid Fire (1992),10239
5410,Silent Running (1972),31043
5414,Bad Company (2002),49735
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),20788
5416,Cherish (2002),2921
5417,"Fast Runner, The (Atanarjuat) (2001)",6816
5418,"Bourne Identity, The (2002)",570175
5419,Scooby-Doo (2002),123634
5420,Windtalkers (2002),72893
5421,"Dangerous Lives of Altar Boys, The (2002)",14101
5422,"Emperor's New Clothes, The (2001)",2739
5423,Gangster No. 1 (2000),14454
5424,Harvard Man (2001),4554
5425,Dark Blue World (Tmavomodrý svet) (2001),6049
5427,Caveman (1981),8472
5428,Cheech & Chong's The Corsican Brothers (1984),4394
5433,Silver Bullet (Stephen King's Silver Bullet) (1985),31003
5434,"Sorry, Wrong Number (1948)",12360
5435,Hombre (1967),13638
5437,"Manhattan Project, The (1986)",6767
5438,Men at Work (1990),26359
5440,She Wore a Yellow Ribbon (1949),19030
5442,V. I. Warshawski (1991),5457
5443,Juwanna Mann (2002),7021
5444,Lilo & Stitch (2002),207818
5445,Minority Report (2002),577880
5446,Rabbit-Proof Fence (2002),30024
5447,Sunshine State (2002),4213
5448,Hey Arnold! The Movie (2002),7718
5449,Mr. Deeds (2002),150983
5450,Lovely & Amazing (2001),7578
5451,Pumpkin (2002),9430
5452,Look Who's Talking Now (1993),30685
5454,Mo' Money (1992),8169
5455,"Object of Beauty, The (1991)",2264
5456,Wagons East (1994),6026
5458,Like Mike (2002),22262
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),398242
5460,"Powerpuff Girls, The (2002)",10881
5461,Me Without You (2001),4802
5462,"Crocodile Hunter: Collision Course, The (2002)",8165
5463,Reign of Fire (2002),144096
5464,Road to Perdition (2002),281596
5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),10754
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),3734
5468,20 Million Miles to Earth (1957),7895
5470,The Importance of Being Earnest (1952),6251
5471,Perfect (1985),5860
5472,1776 (1972),10208
5475,Z (1969),30910
5476,Halloween: Resurrection (Halloween 8) (2002),48679
5477,Sex and Lucia (Lucía y el sexo) (2001),38413
5478,Eight Legged Freaks (2002),59728
5479,K-19: The Widowmaker (2002),66606
5480,Stuart Little 2 (2002),57841
5481,Austin Powers in Goldmember (2002),220687
5483,"Kid Stays in the Picture, The (2002)",7919
5485,Tadpole (2002),6232
5486,Who Is Cletis Tout? (2001),4918
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),39800
5490,The Big Bus (1976),3648
5493,In Like Flint (1967),6013
5497,Our Man Flint (1965),6986
5498,Red Beard (Akahige) (1965),20727
5499,Robin and Marian (1976),13785
5500,Top Secret! (1984),71899
5501,"Master of Disguise, The (2002)",26902
5502,Signs (2002),381722
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",8750
5504,Spy Kids 2: The Island of Lost Dreams (2002),72824
5505,"Good Girl, The (2002)",46906
5506,Blood Work (2002),47266
5507,xXx (2002),185324
5508,24 Hour Party People (2002),39190
5512,Secret Ballot (Raye makhfi) (2001),1275
5513,Martin Lawrence Live: Runteldat (2002),1777
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),20104
5521,"Principal, The (1987)",11582
5522,Rollerball (1975),28364
5523,"Adventures of Pluto Nash, The (2002)",26810
5524,Blue Crush (2002),32675
5525,Mostly Martha (Bella Martha) (2001),8522
5527,Possession (2002),13658
5528,One Hour Photo (2002),130537
5529,Serving Sara (2002),18606
5530,Simone (S1m0ne) (2002),62178
5531,Undisputed (2002),34055
5532,Amy's O (a.k.a. Amy's Orgasm) (2001),1885
5537,Satin Rouge (2002),882
5538,"Care Bears Movie, The (1985)",5796
5539,Care Bears Movie II: A New Generation (1986),2475
5540,Clash of the Titans (1981),47167
5541,Hot Shots! (1991),115088
5543,"Swarm, The (1978)",8447
5544,Time After Time (1979),20370
5548,Down and Out in Beverly Hills (1986),20072
5550,Love Me Tender (1956),4623
5553,Stakeout (1987),28211
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),22487
5560,À nous la liberté (Freedom for Us) (1931),4903
5562,Snipes (2001),461
5563,City by the Sea (2002),26272
5564,Swimfan (2002),21030
5568,Johnny Dangerously (1984),16205
5569,"Last House on the Left, The (1972)",39853
5570,Thesis (Tesis) (1996),41813
5572,Barbershop (2002),33231
5573,Stealing Harvard (2002),13645
5574,"Transporter, The (2002)",317778
5575,Alias Betty (Betty Fisher et autres histoires) (2001),1632
5577,Igby Goes Down (2002),34813
5580,Aspen Extreme (1993),3170
